surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Ag100,formate,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formate/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formate/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,formic_acid,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,formic_acid,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,formic_acid,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,formic_acid,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_formic_acid/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,glycerol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,glycerol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,glycerol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,glycerol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_glycerol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,isopropanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,isopropanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,isopropanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,isopropanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_isopropanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,methane,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,methane,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,methane,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,methane,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methane/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,methanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,methanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,methanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,methanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_methanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,propane,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,propane,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,propane,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,propane,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propane/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,propanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,propanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,propanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,propanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag100,propene,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/PBE,0,,,,,,,,0,0,false
Ag100,propene,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag100,propene,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag100,propene,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag100_propene/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,CH3,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,CH3,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,CH3,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,CH3,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH3/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,methane,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,methane,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,methane,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,methane,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CH4/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,CO,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,CO,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,CO,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,CO,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,CO2,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,CO2,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,CO2,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,CO2,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_CO2/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,DME,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,DME,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,DME,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,DME,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_DME/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,H2,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,H2,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,H2,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,H2,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,H2O,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,H2O,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,H2O,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,H2O,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2O/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,H2S,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,H2S,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,H2S,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,H2S,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_H2S/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,N2,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,N2,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,N2,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,N2,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_N2/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,NH3,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,NH3,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Ag110,NH3,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/r2scan,0,,,,,,,,0,0,false
Ag110,NH3,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NH3/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Ag110,NO,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NO/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NO/singlepoint/PBE,0,,,,,,,,0,0,false
Ag110,NO,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NO/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Ag110_NO/singlepoint/PBE_D3,0,,,,,,,,0,0,false
